YEAR,STATE,AVG_SCORE,TEST_SUBJECT,TEST_YEAR
1992,LOUISIANA,204.140211329176,Mathematics,4
1992,MAINE,231.63883993862498,Mathematics,4
1992,MARYLAND,217.31770793589902,Mathematics,4
1992,MASSACHUSETTS,226.59791777604198,Mathematics,4
1992,MICHIGAN,219.878352304218,Mathematics,4
1992,MINNESOTA,228.493596281064,Mathematics,4
1992,MISSISSIPPI,201.828261189784,Mathematics,4
1992,MISSOURI,222.21559976008098,Mathematics,4
1992,MONTANA,,Mathematics,4
1992,NEBRASKA,225.33264753313202,Mathematics,4
1992,NEVADA,,Mathematics,4
1992,NEW_HAMPSHIRE,229.664563843433,Mathematics,4
1992,NEW_JERSEY,227.14804704408903,Mathematics,4
1992,NEW_MEXICO,213.299089872535,Mathematics,4
1992,NEW_YORK,218.44553529257303,Mathematics,4
1992,NORTH_CAROLINA,212.884489891009,Mathematics,4
1992,NORTH_DAKOTA,228.66281534053903,Mathematics,4
1992,OHIO,218.711934884257,Mathematics,4
1992,OKLAHOMA,220.31980591536,Mathematics,4
1992,OREGON,,Mathematics,4
1992,PENNSYLVANIA,224.305731577843,Mathematics,4
1992,RHODE_ISLAND,215.449248153985,Mathematics,4
1992,SOUTH_CAROLINA,212.49671380608,Mathematics,4
1992,SOUTH_DAKOTA,,Mathematics,4
1992,TENNESSEE,210.948227412449,Mathematics,4
1992,TEXAS,217.918744453105,Mathematics,4
1992,UTAH,224.042247672311,Mathematics,4
1992,VERMONT,,Mathematics,4
1992,VIRGINIA,220.76296421573397,Mathematics,4
1992,WASHINGTON,,Mathematics,4
1992,WEST_VIRGINIA,215.268928423619,Mathematics,4
1992,WISCONSIN,228.692001118186,Mathematics,4
1992,WYOMING,225.377591635114,Mathematics,4
2017,ALABAMA,268.312020240893,Mathematics,8
2017,ALASKA,277.015571755108,Mathematics,8
2017,ARIZONA,282.248145284054,Mathematics,8
2017,ARKANSAS,273.75990725281,Mathematics,8
2017,CALIFORNIA,276.638200063835,Mathematics,8
2017,COLORADO,286.247717546748,Mathematics,8
2017,CONNECTICUT,284.144330330682,Mathematics,8
2017,DELAWARE,278.023498869959,Mathematics,8
2017,DISTRICT_OF_COLUMBIA,265.779770573735,Mathematics,8
2017,FLORIDA,279.120415156315,Mathematics,8
2017,GEORGIA,281.035487532394,Mathematics,8
2017,HAWAII,277.336845826814,Mathematics,8
2017,IDAHO,284.371732938877,Mathematics,8
2017,ILLINOIS,281.617997668016,Mathematics,8
2017,INDIANA,287.705639463898,Mathematics,8
2017,IOWA,286.239418158172,Mathematics,8
2017,KANSAS,285.283507884924,Mathematics,8
2017,KENTUCKY,277.714161796085,Mathematics,8
2017,LOUISIANA,266.50676028364103,Mathematics,8
2017,MAINE,284.00300734202204,Mathematics,8
2017,MARYLAND,280.910245611123,Mathematics,8
2017,MASSACHUSETTS,297.04222521080004,Mathematics,8
2017,MICHIGAN,279.50545469933604,Mathematics,8
2017,MINNESOTA,293.962375743927,Mathematics,8
2017,MISSISSIPPI,270.91490754267,Mathematics,8
2017,MISSOURI,280.596021606445,Mathematics,8
2017,MONTANA,285.600436850241,Mathematics,8
2017,NEBRASKA,288.405955332178,Mathematics,8
2017,NEVADA,275.36545551406897,Mathematics,8
2017,NEW_HAMPSHIRE,293.290654433387,Mathematics,8
2017,NEW_JERSEY,291.698552399307,Mathematics,8
2017,NEW_MEXICO,269.374084020303,Mathematics,8
2017,NEW_YORK,281.687999953596,Mathematics,8
2017,NORTH_CAROLINA,281.926028447068,Mathematics,8
2017,NORTH_DAKOTA,288.172322165675,Mathematics,8
2017,OHIO,287.714266317975,Mathematics,8
2017,OKLAHOMA,274.688883411113,Mathematics,8
2017,OREGON,282.173028442268,Mathematics,8
2017,PENNSYLVANIA,286.393832326288,Mathematics,8
2017,RHODE_ISLAND,277.180125645798,Mathematics,8
2017,SOUTH_CAROLINA,274.67382111862,Mathematics,8
2017,SOUTH_DAKOTA,286.376159534544,Mathematics,8
2017,TENNESSEE,278.77773546865103,Mathematics,8
2017,TEXAS,282.320510342396,Mathematics,8
2017,UTAH,286.816559110458,Mathematics,8
2017,VERMONT,287.62338824063,Mathematics,8
2017,VIRGINIA,290.08140742764704,Mathematics,8
2017,WASHINGTON,289.13125718319196,Mathematics,8
2017,WEST_VIRGINIA,273.415853633933,Mathematics,8
2017,WISCONSIN,288.14314431546904,Mathematics,8
2017,WYOMING,288.761811740442,Mathematics,8
2015,ALABAMA,266.555318518065,Mathematics,8
2015,ALASKA,280.493456179845,Mathematics,8
2015,ARIZONA,282.919489420654,Mathematics,8
2015,ARKANSAS,275.06475641246897,Mathematics,8
2015,CALIFORNIA,275.324573012154,Mathematics,8
2015,COLORADO,285.539188724412,Mathematics,8
2015,CONNECTICUT,283.956677264342,Mathematics,8
2015,DELAWARE,279.810243773994,Mathematics,8
2015,DISTRICT_OF_COLUMBIA,263.059776256545,Mathematics,8
2015,FLORIDA,275.32381795874903,Mathematics,8
2015,GEORGIA,278.711796774375,Mathematics,8
2015,HAWAII,279.340145034503,Mathematics,8
2015,IDAHO,283.742325345327,Mathematics,8
2015,ILLINOIS,281.968567276813,Mathematics,8
2015,INDIANA,287.175201077669,Mathematics,8
2015,IOWA,286.41621998599,Mathematics,8
2015,KANSAS,283.871096311731,Mathematics,8
2015,KENTUCKY,277.947260135803,Mathematics,8
2015,LOUISIANA,268.432355132751,Mathematics,8
2015,MAINE,284.875476957911,Mathematics,8
2015,MARYLAND,283.149034098785,Mathematics,8
2015,MASSACHUSETTS,296.908571436848,Mathematics,8
2015,MICHIGAN,278.168651923457,Mathematics,8
2015,MINNESOTA,294.147777973073,Mathematics,8
2015,MISSISSIPPI,270.580479347121,Mathematics,8
2015,MISSOURI,280.821425670635,Mathematics,8
2015,MONTANA,287.464005517244,Mathematics,8
2015,NEBRASKA,286.49856348622797,Mathematics,8
2015,NEVADA,275.171868843271,Mathematics,8
2015,NEW_HAMPSHIRE,294.413018726344,Mathematics,8
2015,NEW_JERSEY,293.36593817877,Mathematics,8
2015,NEW_MEXICO,270.897534405553,Mathematics,8
2015,NEW_YORK,280.089220069279,Mathematics,8
2015,NORTH_CAROLINA,281.331091062317,Mathematics,8
2015,NORTH_DAKOTA,288.244147214039,Mathematics,8
2015,OHIO,285.061955059169,Mathematics,8
2015,OKLAHOMA,274.58598213813997,Mathematics,8
2015,OREGON,282.81489935264597,Mathematics,8
2015,PENNSYLVANIA,283.66841544434897,Mathematics,8
2015,RHODE_ISLAND,281.445219579398,Mathematics,8
2015,SOUTH_CAROLINA,275.827866191395,Mathematics,8
2015,SOUTH_DAKOTA,284.64140569223997,Mathematics,8
2015,TENNESSEE,278.203380665353,Mathematics,8
2015,TEXAS,283.793540280437,Mathematics,8
2015,UTAH,286.116911188659,Mathematics,8
2015,VERMONT,290.355191159079,Mathematics,8
2015,VIRGINIA,287.70929867527803,Mathematics,8
2015,WASHINGTON,286.513107597489,Mathematics,8
2015,WEST_VIRGINIA,271.45070884715,Mathematics,8
2015,WISCONSIN,289.077749211995,Mathematics,8
2015,WYOMING,286.666547067471,Mathematics,8
2013,ALABAMA,269.194280616502,Mathematics,8
2013,ALASKA,281.559572836526,Mathematics,8
2013,ARIZONA,279.722267962505,Mathematics,8
2013,ARKANSAS,277.91480245625803,Mathematics,8
2013,CALIFORNIA,275.901350652197,Mathematics,8
2013,COLORADO,289.68180010957997,Mathematics,8
2013,CONNECTICUT,285.243972274119,Mathematics,8
2013,DELAWARE,282.338298596548,Mathematics,8
2013,DISTRICT_OF_COLUMBIA,265.259365712508,Mathematics,8
2013,FLORIDA,280.855839554008,Mathematics,8
2013,GEORGIA,279.179110912454,Mathematics,8
2013,HAWAII,281.41292228842497,Mathematics,8
2013,IDAHO,286.413881629757,Mathematics,8
2013,ILLINOIS,284.89764716416903,Mathematics,8
2013,INDIANA,287.767653833023,Mathematics,8
2013,IOWA,285.07013777479,Mathematics,8
2013,KANSAS,289.518256078135,Mathematics,8
2013,KENTUCKY,280.64544247634996,Mathematics,8
2013,LOUISIANA,272.76096647842604,Mathematics,8
2013,MAINE,288.73115973795603,Mathematics,8
2013,MARYLAND,286.641381102957,Mathematics,8
2013,MASSACHUSETTS,300.568235011147,Mathematics,8
2013,MICHIGAN,280.133597093752,Mathematics,8
2013,MINNESOTA,294.592972603507,Mathematics,8
2013,MISSISSIPPI,271.160967287249,Mathematics,8
2013,MISSOURI,282.988457911702,Mathematics,8
2013,MONTANA,289.228453008852,Mathematics,8
2013,NEBRASKA,285.061348473454,Mathematics,8
2013,NEVADA,278.28668090862004,Mathematics,8
2013,NEW_HAMPSHIRE,295.665123344221,Mathematics,8
2013,NEW_JERSEY,296.053351131027,Mathematics,8
2013,NEW_MEXICO,272.76180889422903,Mathematics,8
2013,NEW_YORK,281.807787831651,Mathematics,8
2013,NORTH_CAROLINA,285.645388424867,Mathematics,8
2013,NORTH_DAKOTA,290.515111260981,Mathematics,8
2013,OHIO,289.528096752185,Mathematics,8
2013,OKLAHOMA,275.50673202657697,Mathematics,8
2013,OREGON,283.524589064024,Mathematics,8
2013,PENNSYLVANIA,289.623651633339,Mathematics,8
2013,RHODE_ISLAND,284.092212214805,Mathematics,8
2013,SOUTH_CAROLINA,279.824608578537,Mathematics,8
2013,SOUTH_DAKOTA,287.270390625653,Mathematics,8
2013,TENNESSEE,277.720127269641,Mathematics,8
2013,TEXAS,288.198967599188,Mathematics,8
2013,UTAH,284.331486246838,Mathematics,8
2013,VERMONT,295.469562357463,Mathematics,8
2013,VIRGINIA,288.142959517699,Mathematics,8
2013,WASHINGTON,289.956988743835,Mathematics,8
2013,WEST_VIRGINIA,274.430134697899,Mathematics,8
2013,WISCONSIN,288.74578084165404,Mathematics,8
2013,WYOMING,288.119137263578,Mathematics,8
2011,ALABAMA,269.09651583719,Mathematics,8
2011,ALASKA,283.2727978671,Mathematics,8
2011,ARIZONA,279.033501713793,Mathematics,8
2011,ARKANSAS,279.088205018109,Mathematics,8
2011,CALIFORNIA,272.769803091291,Mathematics,8
2011,COLORADO,291.7426728709,Mathematics,8
2011,CONNECTICUT,286.999944694085,Mathematics,8
2011,DELAWARE,282.769966403216,Mathematics,8
2011,DISTRICT_OF_COLUMBIA,260.46687784992,Mathematics,8
2011,FLORIDA,277.837035214102,Mathematics,8
2011,GEORGIA,278.483619188656,Mathematics,8
2011,HAWAII,277.836211052583,Mathematics,8
2011,IDAHO,286.675063250389,Mathematics,8
2011,ILLINOIS,283.228134687939,Mathematics,8
2011,INDIANA,285.00291608665003,Mathematics,8
2011,IOWA,284.92083605870397,Mathematics,8
2011,KANSAS,289.61928267473996,Mathematics,8
2011,KENTUCKY,281.608809706829,Mathematics,8
2011,LOUISIANA,272.843333892634,Mathematics,8
2011,MAINE,288.73229763660197,Mathematics,8
2011,MARYLAND,287.997802255227,Mathematics,8
2011,MASSACHUSETTS,298.512431105164,Mathematics,8
2011,MICHIGAN,280.176517968298,Mathematics,8
2011,MINNESOTA,294.946422810345,Mathematics,8
2011,MISSISSIPPI,269.235645624753,Mathematics,8
2011,MISSOURI,281.947646246654,Mathematics,8
2011,MONTANA,292.907804277033,Mathematics,8
2011,NEBRASKA,283.197044839966,Mathematics,8
2011,NEVADA,278.113153726165,Mathematics,8
2011,NEW_HAMPSHIRE,292.10873973776,Mathematics,8
2011,NEW_JERSEY,294.138771366004,Mathematics,8
2011,NEW_MEXICO,274.454701456959,Mathematics,8
2011,NEW_YORK,280.45302609298597,Mathematics,8
2011,NORTH_CAROLINA,286.267028242857,Mathematics,8
2011,NORTH_DAKOTA,291.998404485775,Mathematics,8
2011,OHIO,288.602596832439,Mathematics,8
2011,OKLAHOMA,279.179608185009,Mathematics,8
2011,OREGON,282.518206779261,Mathematics,8
2011,PENNSYLVANIA,286.10274173594104,Mathematics,8
2011,RHODE_ISLAND,282.875659622898,Mathematics,8
2011,SOUTH_CAROLINA,281.000133716553,Mathematics,8
2011,SOUTH_DAKOTA,290.61519679044,Mathematics,8
2011,TENNESSEE,274.038710319906,Mathematics,8
2011,TEXAS,290.34670935526503,Mathematics,8
2011,UTAH,283.308332086503,Mathematics,8
2011,VERMONT,293.882577068531,Mathematics,8
2011,VIRGINIA,289.255411153431,Mathematics,8
2011,WASHINGTON,288.107761945489,Mathematics,8
2011,WEST_VIRGINIA,273.263173122564,Mathematics,8
2011,WISCONSIN,288.665932686223,Mathematics,8
2011,WYOMING,287.767926048951,Mathematics,8
2009,ALABAMA,268.524120315168,Mathematics,8
2009,ALASKA,283.047662800849,Mathematics,8
2009,ARIZONA,277.332281962623,Mathematics,8
2009,ARKANSAS,275.999499994013,Mathematics,8
2009,CALIFORNIA,270.448588146426,Mathematics,8
2009,COLORADO,287.372907515934,Mathematics,8
2009,CONNECTICUT,288.608513451696,Mathematics,8
2009,DELAWARE,283.829472979958,Mathematics,8
2009,DISTRICT_OF_COLUMBIA,253.595186871272,Mathematics,8
2009,FLORIDA,279.33526411278,Mathematics,8
2009,GEORGIA,277.561199732371,Mathematics,8
2009,HAWAII,273.758606683625,Mathematics,8
2009,IDAHO,287.305215052426,Mathematics,8
2009,ILLINOIS,282.43141699208803,Mathematics,8
2009,INDIANA,286.809977886735,Mathematics,8
2009,IOWA,284.170178554705,Mathematics,8
2009,KANSAS,288.596403041255,Mathematics,8
2009,KENTUCKY,279.284216093787,Mathematics,8
2009,LOUISIANA,272.379906697646,Mathematics,8
2009,MAINE,286.361425938805,Mathematics,8
2009,MARYLAND,288.341565298202,Mathematics,8
2009,MASSACHUSETTS,298.854346618482,Mathematics,8
2009,MICHIGAN,278.268168151681,Mathematics,8
2009,MINNESOTA,294.443320106986,Mathematics,8
2009,MISSISSIPPI,265.001958154729,Mathematics,8
2009,MISSOURI,285.808001946777,Mathematics,8
2009,MONTANA,291.542942879491,Mathematics,8
2009,NEBRASKA,284.259093531038,Mathematics,8
2009,NEVADA,274.148541684888,Mathematics,8
2009,NEW_HAMPSHIRE,292.321817220053,Mathematics,8
2009,NEW_JERSEY,292.657227109585,Mathematics,8
2009,NEW_MEXICO,269.704253797704,Mathematics,8
2009,NEW_YORK,282.576915418605,Mathematics,8
2009,NORTH_CAROLINA,284.332635252336,Mathematics,8
2009,NORTH_DAKOTA,292.842488544915,Mathematics,8
2009,OHIO,285.583013784517,Mathematics,8
2009,OKLAHOMA,275.711956830545,Mathematics,8
2009,OREGON,285.036814371216,Mathematics,8
2009,PENNSYLVANIA,288.30416892392503,Mathematics,8
2009,RHODE_ISLAND,277.92371937218996,Mathematics,8
2009,SOUTH_CAROLINA,280.380855413571,Mathematics,8
2009,SOUTH_DAKOTA,290.619127707892,Mathematics,8
2009,TENNESSEE,274.761821088186,Mathematics,8
2009,TEXAS,286.685076683873,Mathematics,8
2009,UTAH,284.068251870422,Mathematics,8
2009,VERMONT,292.866096352356,Mathematics,8
2009,VIRGINIA,286.069754986907,Mathematics,8
2009,WASHINGTON,288.722375608773,Mathematics,8
2009,WEST_VIRGINIA,270.415765915327,Mathematics,8
2009,WISCONSIN,288.140726236317,Mathematics,8
2009,WYOMING,286.10403398533,Mathematics,8
2007,ALABAMA,266.000109919931,Mathematics,8
2007,ALASKA,282.557154120707,Mathematics,8
2007,ARIZONA,275.548426408372,Mathematics,8
2007,ARKANSAS,273.89986215628,Mathematics,8
2007,CALIFORNIA,270.381784005669,Mathematics,8
2007,COLORADO,286.19275616634104,Mathematics,8
2007,CONNECTICUT,282.472790062009,Mathematics,8
2007,DELAWARE,282.992082743316,Mathematics,8
2007,DISTRICT_OF_COLUMBIA,248.198742417967,Mathematics,8
2007,FLORIDA,277.383497256758,Mathematics,8
2007,GEORGIA,274.778664644925,Mathematics,8
2007,HAWAII,268.77201335193297,Mathematics,8
2007,IDAHO,283.507595771493,Mathematics,8
2007,ILLINOIS,280.497096028329,Mathematics,8
2007,INDIANA,285.007210900174,Mathematics,8
2007,IOWA,285.226903146597,Mathematics,8
2007,KANSAS,290.03259982925704,Mathematics,8
2007,KENTUCKY,278.704749914375,Mathematics,8
2007,LOUISIANA,272.386299598469,Mathematics,8
2007,MAINE,286.47225311598703,Mathematics,8
2007,MARYLAND,285.734265236821,Mathematics,8
2007,MASSACHUSETTS,297.923344483955,Mathematics,8
2007,MICHIGAN,276.830517083696,Mathematics,8
2007,MINNESOTA,291.85111653854,Mathematics,8
2007,MISSISSIPPI,264.890918700127,Mathematics,8
2007,MISSOURI,280.619538285703,Mathematics,8
2007,MONTANA,287.07552895369497,Mathematics,8
2007,NEBRASKA,283.65059864617297,Mathematics,8
2007,NEVADA,270.80402437492296,Mathematics,8
2007,NEW_HAMPSHIRE,287.55706095499403,Mathematics,8
2007,NEW_JERSEY,288.583451449458,Mathematics,8
2007,NEW_MEXICO,267.53807866263304,Mathematics,8
2007,NEW_YORK,280.14117723747603,Mathematics,8
2007,NORTH_CAROLINA,283.880668759806,Mathematics,8
2007,NORTH_DAKOTA,291.561611918756,Mathematics,8
2007,OHIO,284.851639473941,Mathematics,8
2007,OKLAHOMA,274.534989354995,Mathematics,8
2007,OREGON,283.826277204194,Mathematics,8
2007,PENNSYLVANIA,286.16686332577,Mathematics,8
2007,RHODE_ISLAND,275.386990471622,Mathematics,8
2007,SOUTH_CAROLINA,281.50360148092096,Mathematics,8
2007,SOUTH_DAKOTA,288.463925271604,Mathematics,8
2007,TENNESSEE,273.978786623685,Mathematics,8
2007,TEXAS,285.870708420456,Mathematics,8
2007,UTAH,281.08747370552504,Mathematics,8
2007,VERMONT,291.010773791979,Mathematics,8
2007,VIRGINIA,287.62590496388196,Mathematics,8
2007,WASHINGTON,284.862804344983,Mathematics,8
2007,WEST_VIRGINIA,270.084093587271,Mathematics,8
2007,WISCONSIN,285.617942521924,Mathematics,8
2007,WYOMING,286.987771483089,Mathematics,8
2005,ALABAMA,262.211100048323,Mathematics,8
2005,ALASKA,278.958709394219,Mathematics,8
2005,ARIZONA,274.305090048274,Mathematics,8
2005,ARKANSAS,271.636348366415,Mathematics,8
2005,CALIFORNIA,268.558128581435,Mathematics,8
2005,COLORADO,280.824007310133,Mathematics,8
2005,CONNECTICUT,281.068953005311,Mathematics,8
2005,DELAWARE,280.95354283122003,Mathematics,8
2005,DISTRICT_OF_COLUMBIA,245.215780768922,Mathematics,8
2005,FLORIDA,274.04837689747995,Mathematics,8
2005,GEORGIA,272.191564411022,Mathematics,8
2005,HAWAII,265.629319114115,Mathematics,8
2005,IDAHO,280.966896649599,Mathematics,8
2005,ILLINOIS,277.672238913307,Mathematics,8
2005,INDIANA,281.714945536305,Mathematics,8
2005,IOWA,283.81092883167196,Mathematics,8
2005,KANSAS,284.030053484553,Mathematics,8
2005,KENTUCKY,273.983027164396,Mathematics,8
2005,LOUISIANA,267.755030846034,Mathematics,8
2005,MAINE,281.058540918142,Mathematics,8
2005,MARYLAND,277.930794576753,Mathematics,8
2005,MASSACHUSETTS,291.5135411152,Mathematics,8
2005,MICHIGAN,277.346681960374,Mathematics,8
2005,MINNESOTA,290.074995791089,Mathematics,8
2005,MISSISSIPPI,262.456242710419,Mathematics,8
2005,MISSOURI,276.44993926095003,Mathematics,8
2005,MONTANA,286.432001216413,Mathematics,8
2005,NEBRASKA,283.9629910353,Mathematics,8
2005,NEVADA,269.905585503685,Mathematics,8
2005,NEW_HAMPSHIRE,285.2533570362,Mathematics,8
2005,NEW_JERSEY,283.902604236295,Mathematics,8
2005,NEW_MEXICO,263.275162986677,Mathematics,8
2005,NEW_YORK,279.716253699868,Mathematics,8
2005,NORTH_CAROLINA,281.82513658657797,Mathematics,8
2005,NORTH_DAKOTA,286.960953441317,Mathematics,8
2005,OHIO,283.251774708647,Mathematics,8
2005,OKLAHOMA,271.35990240867903,Mathematics,8
2005,OREGON,282.237325362273,Mathematics,8
2005,PENNSYLVANIA,280.713835066326,Mathematics,8
2005,RHODE_ISLAND,272.345018074323,Mathematics,8
2005,SOUTH_CAROLINA,281.23432113535,Mathematics,8
2005,SOUTH_DAKOTA,287.303617983357,Mathematics,8
2005,TENNESSEE,270.524576784271,Mathematics,8
2005,TEXAS,281.10284504749296,Mathematics,8
2005,UTAH,279.15612342679196,Mathematics,8
2005,VERMONT,287.35648761684104,Mathematics,8
2005,VIRGINIA,284.371628221298,Mathematics,8
2005,WASHINGTON,285.052229728136,Mathematics,8
2005,WEST_VIRGINIA,269.099492803301,Mathematics,8
2005,WISCONSIN,284.541556582959,Mathematics,8
2005,WYOMING,282.10060959815496,Mathematics,8
2003,ALABAMA,261.939022225118,Mathematics,8
2003,ALASKA,279.02506986523105,Mathematics,8
2003,ARIZONA,271.177350478914,Mathematics,8
2003,ARKANSAS,265.77158934307596,Mathematics,8
2003,CALIFORNIA,267.049500585455,Mathematics,8
2003,COLORADO,283.399858481467,Mathematics,8
2003,CONNECTICUT,283.729811207579,Mathematics,8
2003,DELAWARE,277.158368932433,Mathematics,8
2003,DISTRICT_OF_COLUMBIA,243.05963824765098,Mathematics,8
2003,FLORIDA,271.371490239171,Mathematics,8
2003,GEORGIA,269.677009232403,Mathematics,8
2003,HAWAII,265.728581015081,Mathematics,8
2003,IDAHO,279.939266837246,Mathematics,8
2003,ILLINOIS,277.16008095632196,Mathematics,8
2003,INDIANA,281.220939756711,Mathematics,8
2003,IOWA,283.95334474435504,Mathematics,8
2003,KANSAS,284.19108805230303,Mathematics,8
2003,KENTUCKY,274.278472166639,Mathematics,8
2003,LOUISIANA,266.328359269062,Mathematics,8
2003,MAINE,281.903773320764,Mathematics,8
2003,MARYLAND,277.71611251073995,Mathematics,8
2003,MASSACHUSETTS,286.52069448017,Mathematics,8
2003,MICHIGAN,276.441861597672,Mathematics,8
2003,MINNESOTA,290.680055978624,Mathematics,8
2003,MISSISSIPPI,260.911933580199,Mathematics,8
2003,MISSOURI,278.766250348876,Mathematics,8
2003,MONTANA,285.928022552419,Mathematics,8
2003,NEBRASKA,282.19375596569597,Mathematics,8
2003,NEVADA,268.04313771367,Mathematics,8
2003,NEW_HAMPSHIRE,286.198468660005,Mathematics,8
2003,NEW_JERSEY,281.40711990453605,Mathematics,8
2003,NEW_MEXICO,263.27290665162496,Mathematics,8
2003,NEW_YORK,279.749257044273,Mathematics,8
2003,NORTH_CAROLINA,281.240350571106,Mathematics,8
2003,NORTH_DAKOTA,287.14464048292,Mathematics,8
2003,OHIO,281.607295379003,Mathematics,8
2003,OKLAHOMA,271.905151347835,Mathematics,8
2003,OREGON,280.892470910844,Mathematics,8
2003,PENNSYLVANIA,278.537758124922,Mathematics,8
2003,RHODE_ISLAND,271.998694378475,Mathematics,8
2003,SOUTH_CAROLINA,277.300449617316,Mathematics,8
2003,SOUTH_DAKOTA,284.881736383978,Mathematics,8
2003,TENNESSEE,268.175728562365,Mathematics,8
2003,TEXAS,277.052648954338,Mathematics,8
2003,UTAH,280.64536966117,Mathematics,8
2003,VERMONT,285.6455721843,Mathematics,8
2003,VIRGINIA,281.676643366069,Mathematics,8
2003,WASHINGTON,281.151364414263,Mathematics,8
2003,WEST_VIRGINIA,270.770353447282,Mathematics,8
2003,WISCONSIN,283.91586565449404,Mathematics,8
2003,WYOMING,283.50334994463,Mathematics,8
2000,ALABAMA,262.15820551985,Mathematics,8
2000,ALASKA,,Mathematics,8
2000,ARIZONA,270.715405900397,Mathematics,8
2000,ARKANSAS,261.363712665471,Mathematics,8
2000,CALIFORNIA,262.171026590943,Mathematics,8
2000,COLORADO,,Mathematics,8
2000,CONNECTICUT,281.902485561834,Mathematics,8
2000,DELAWARE,,Mathematics,8
2000,DISTRICT_OF_COLUMBIA,234.428798057957,Mathematics,8
2000,FLORIDA,,Mathematics,8
2000,GEORGIA,266.332047317995,Mathematics,8
2000,HAWAII,262.772560543574,Mathematics,8
2000,IDAHO,277.917913542907,Mathematics,8
2000,ILLINOIS,276.909459049332,Mathematics,8
2000,INDIANA,283.05122925517503,Mathematics,8
2000,IOWA,,Mathematics,8
2000,KANSAS,283.679619149647,Mathematics,8
2000,KENTUCKY,271.561511404378,Mathematics,8
2000,LOUISIANA,258.98200182432004,Mathematics,8
2000,MAINE,283.641703580061,Mathematics,8
2000,MARYLAND,276.014360058913,Mathematics,8
2000,MASSACHUSETTS,283.123245551255,Mathematics,8
2000,MICHIGAN,278.452666707407,Mathematics,8
2000,MINNESOTA,287.651942187297,Mathematics,8
2000,MISSISSIPPI,254.033900269054,Mathematics,8
2000,MISSOURI,273.575780410819,Mathematics,8
2000,MONTANA,286.584607021488,Mathematics,8
2000,NEBRASKA,280.618068695496,Mathematics,8
2000,NEVADA,268.18159911998,Mathematics,8
2000,NEW_HAMPSHIRE,,Mathematics,8
2000,NEW_JERSEY,,Mathematics,8
2000,NEW_MEXICO,259.844673042444,Mathematics,8
2000,NEW_YORK,276.262858771617,Mathematics,8
2000,NORTH_CAROLINA,280.127947198885,Mathematics,8
2000,NORTH_DAKOTA,283.073844051673,Mathematics,8
2000,OHIO,282.672753528445,Mathematics,8
2000,OKLAHOMA,271.645793898218,Mathematics,8
2000,OREGON,280.640222797324,Mathematics,8
2000,PENNSYLVANIA,,Mathematics,8
2000,RHODE_ISLAND,273.425785095558,Mathematics,8
2000,SOUTH_CAROLINA,266.35369952528197,Mathematics,8
2000,SOUTH_DAKOTA,,Mathematics,8
2000,TENNESSEE,263.436599688201,Mathematics,8
2000,TEXAS,274.846015943346,Mathematics,8
2000,UTAH,275.436709934551,Mathematics,8
2000,VERMONT,283.408381447859,Mathematics,8
2000,VIRGINIA,276.674991537432,Mathematics,8
2000,WASHINGTON,,Mathematics,8
2000,WEST_VIRGINIA,270.78007629135504,Mathematics,8
2000,WISCONSIN,,Mathematics,8
2000,WYOMING,276.68998034322004,Mathematics,8
1996,ALABAMA,256.594863207309,Mathematics,8
1996,ALASKA,277.643071449619,Mathematics,8
1996,ARIZONA,267.874834337364,Mathematics,8
1996,ARKANSAS,261.652745252938,Mathematics,8
1996,CALIFORNIA,262.772478440845,Mathematics,8
1996,COLORADO,275.608214245213,Mathematics,8
1996,CONNECTICUT,279.591244854912,Mathematics,8
1996,DELAWARE,266.733673323772,Mathematics,8
1996,DISTRICT_OF_COLUMBIA,232.831509532896,Mathematics,8
1996,FLORIDA,263.63939360129797,Mathematics,8
1996,GEORGIA,262.466020943521,Mathematics,8
1996,HAWAII,262.130081659249,Mathematics,8
1996,IDAHO,,Mathematics,8
1996,ILLINOIS,,Mathematics,8
1996,INDIANA,275.52903680476396,Mathematics,8
1996,IOWA,283.986368602787,Mathematics,8
1996,KANSAS,,Mathematics,8
1996,KENTUCKY,266.591684017917,Mathematics,8
1996,LOUISIANA,252.38039469873698,Mathematics,8
1996,MAINE,284.059857433683,Mathematics,8
1996,MARYLAND,269.681431438747,Mathematics,8
1996,MASSACHUSETTS,277.565642048853,Mathematics,8
1996,MICHIGAN,276.866078248355,Mathematics,8
1996,MINNESOTA,284.048944634206,Mathematics,8
1996,MISSISSIPPI,250.215489081725,Mathematics,8
1996,MISSOURI,273.284887242559,Mathematics,8
1996,MONTANA,283.003869962468,Mathematics,8
1996,NEBRASKA,282.76960686188204,Mathematics,8
1996,NEVADA,,Mathematics,8
1996,NEW_HAMPSHIRE,,Mathematics,8
1996,NEW_JERSEY,,Mathematics,8
1996,NEW_MEXICO,261.970366722903,Mathematics,8
1996,NEW_YORK,270.23148604297796,Mathematics,8
1996,NORTH_CAROLINA,267.834560282947,Mathematics,8
1996,NORTH_DAKOTA,284.222267982804,Mathematics,8
1996,OHIO,,Mathematics,8
1996,OKLAHOMA,,Mathematics,8
1996,OREGON,276.341513193468,Mathematics,8
1996,PENNSYLVANIA,,Mathematics,8
1996,RHODE_ISLAND,268.87730812505197,Mathematics,8
1996,SOUTH_CAROLINA,260.77544755056,Mathematics,8
1996,SOUTH_DAKOTA,,Mathematics,8
